peak_amp,min_amp,peak_to_peak,mean_amp,std_amp,beat_energy,rms_value,dominant_freq,spectral_energy,low_band_power,high_band_power,rr_interval,heart_rate_bpm,Label
1.08313265664109,-1.03437352691885,2.11750618355994,0.18287571915941,0.648294750376027,114.373305758501,0.67236032170817,1.42292490118577,15538.5455934232,13337.7510192448,54.5885724260237,0.836111111111111,71.7607973421927,Normal
1.16906914525416,-1.18968294141223,2.3587520866664,0.175024744091042,0.662481457956367,118.348500142437,0.68394490492587,1.42292490118577,15951.4727458393,13875.9475967973,108.976578692929,0.825,72.7272727272727,Normal
1.13163216748744,-0.972063305311432,2.10369547279887,0.188598359341235,0.637154290116237,111.302371842198,0.663272435343842,1.42292490118577,15218.1249963974,12877.4718227131,62.3763379123438,0.855555555555556,70.1298701298701,Normal
1.16923360483603,-1.11711259610838,2.28634620094441,0.174858120632907,0.659204293768429,117.242242507401,0.680740826711445,1.42292490118577,15809.6808727277,13792.8091692824,57.0438989140099,0.802777777777778,74.7404844290657,Abnormal
1.11551847186935,-0.909405227036003,2.02492369890535,0.188833118641418,0.64551437818214,114.027041248897,0.671341766749397,1.42292490118577,15565.6354692874,13206.3486384154,76.3169649260884,0.880555555555556,68.1388012618297,Normal
1.18619409006992,-0.944071257571992,2.13026534764191,0.184996523007123,0.650202130660664,115.194827822104,0.674770720310649,1.42292490118577,15667.4488226477,13422.9947856754,51.3170552369521,0.822222222222222,72.972972972973,Normal
1.11349996385986,-1.03998237010103,2.15348233396089,0.178020806316937,0.650694644222581,114.715613137906,0.673365722176292,1.42292490118577,15525.7881725598,13458.1456870063,37.9067408913019,0.819444444444444,73.2203389830509,Abnormal
1.14028167348173,-1.092308084217,2.23258975769873,0.182989757086547,0.653798710769378,116.189862612577,0.677678735703293,1.42292490118577,15769.6627125717,13561.0966944798,57.2168076981614,0.819444444444444,73.2203389830509,Abnormal
1.10533487982691,-1.08008739623351,2.18542227606042,0.202983605755829,0.62439954807695,108.672641584979,0.655390061525921,1.42292490118577,15065.707102099,12352.2059861657,65.0605430764734,0.852777777777778,70.3583061889251,Normal
0.838662691690961,-1.00757218537622,1.84623487706718,0.0771599727209806,0.512864272697006,67.7897764084218,0.517632862432866,1.42292490118577,8765.81921904518,8293.97857858884,61.8426950517119,0.808333333333333,74.2268041237113,Abnormal
